length,maxspeed,geometry,highway,cost,incoming_cell,outgoing_cell,lca_res,id
53.446,30.0,"LINESTRING (-122.9781723022461 49.28033447265625, -122.9781723022461 49.28044891357422, -122.9781723022461 49.28047180175781, -122.9781723022461 49.28081512451172)",residential,6.413519999999999,644733694718247155,644733694718263332,10,10995
208.317,20.0,"LINESTRING (-122.99108123779297 49.28639602661133, -122.99114227294922 49.284523010253906)",service,37.497060000000005,644733694770194733,644733694770958491,8,10996
61.204,30.0,"LINESTRING (-122.99108123779297 49.28639602661133, -122.99176788330078 49.286407470703125, -122.99190521240234 49.28635787963867)",residential,7.34448,644733694771112014,644733694770958491,9,10997
90.179,20.0,"LINESTRING (-122.99108123779297 49.28639602661133, -122.99105072021484 49.28652572631836, -122.9909439086914 49.28706359863281, -122.99093627929688 49.287200927734375)",service,16.23222,644733694770996398,644733694770958491,9,10998
21.251,20.0,"LINESTRING (-122.91500091552734 49.26420593261719, -122.9149398803711 49.2643928527832)",service,3.8251800000000005,644733695058688020,644733695058674451,10,10999
8.645,20.0,"LINESTRING (-122.9149398803711 49.2643928527832, -122.9149169921875 49.264469146728516)",service,1.5561,644733695058686241,644733695058688020,11,11000
21.251,20.0,"LINESTRING (-122.91500091552734 49.26420593261719, -122.9149398803711 49.2643928527832)",service,3.8251800000000005,644733695058674451,644733695058688020,10,11001
41.196000000000005,20.0,"LINESTRING (-122.9149398803711 49.2643928527832, -122.91494750976562 49.26439666748047, -122.91548919677734 49.26448440551758)",service,7.415280000000001,644733695058679371,644733695058688020,10,11002
561.3589999999999,30.0,"LINESTRING (-122.98761749267578 49.29021453857422, -122.98838806152344 49.29022979736328, -122.98939514160156 49.28995895385742, -122.99115753173828 49.28948211669922, -122.99134063720703 49.28938674926758, -122.99211883544922 49.288848876953125, -122.99251556396484 49.28858184814453, -122.99264526367188 49.288490295410156, -122.99308776855469 49.28819274902344, -122.99311828613281 49.28815841674805, -122.99322509765625 49.28805923461914, -122.99325561523438 49.28764724731445, -122.99324798583984 49.287540435791016, -122.99324035644531 49.28743362426758)",residential,67.36307999999998,644733694773906220,644733694761894540,7,11003
78.509,30.0,"LINESTRING (-122.94410705566406 49.27157211303711, -122.9441146850586 49.27164077758789, -122.94414520263672 49.2718391418457, -122.94412994384766 49.27192306518555, -122.944091796875 49.27199172973633, -122.94379425048828 49.272193908691406)",residential,9.42108,644733695075755366,644733695075763638,10,11004
363.662,30.0,"LINESTRING (-122.94410705566406 49.27157211303711, -122.9440689086914 49.27100372314453, -122.94404602050781 49.270931243896484, -122.94398498535156 49.27088928222656, -122.94391632080078 49.270870208740234, -122.94259643554688 49.27077102661133, -122.94170379638672 49.27070617675781, -122.94151306152344 49.270694732666016, -122.94132995605469 49.27067184448242, -122.94104766845703 49.270633697509766, -122.94076538085938 49.27058029174805, -122.94044494628906 49.27050018310547, -122.94026184082031 49.270450592041016, -122.94013977050781 49.27041244506836)",residential,43.63943999999999,644733695075503537,644733695075763638,8,11005
85.808,30.0,"LINESTRING (-122.94410705566406 49.27157211303711, -122.94397735595703 49.271568298339844, -122.94292449951172 49.27157211303711)",residential,10.29696,644733695075459869,644733695075763638,8,11006
200.548,30.0,"LINESTRING (-122.98355865478516 49.251914978027344, -122.98355865478516 49.25198745727539, -122.98355102539062 49.25272750854492, -122.98506927490234 49.25273513793945)",residential,24.065759999999997,644733694778575222,644733694778557552,9,11007
132.90200000000002,30.0,"LINESTRING (-122.98355865478516 49.251914978027344, -122.98260498046875 49.25191116333008, -122.98186492919922 49.251914978027344, -122.9818344116211 49.251914978027344, -122.98172760009766 49.251914978027344)",residential,15.94824,644733694778745998,644733694778557552,9,11008
188.279,30.0,"LINESTRING (-122.98355865478516 49.251914978027344, -122.9845199584961 49.25191879272461, -122.98615264892578 49.25192642211914)",residential,22.59348,644733694778710110,644733694778557552,9,11009
194.74300000000002,20.0,"LINESTRING (-122.97750854492188 49.28081512451172, -122.97747802734375 49.28252410888672, -122.97747039794922 49.28256607055664)",service,35.053740000000005,644733694775607918,644733694718273165,6,11010
47.04,20.0,"LINESTRING (-122.97750854492188 49.28081512451172, -122.9769287109375 49.28081512451172, -122.97692108154297 49.28081512451172, -122.97686004638672 49.28081512451172)",service,8.4672,644733694718336141,644733694718273165,9,11011
48.147999999999996,20.0,"LINESTRING (-122.97750854492188 49.28081512451172, -122.97805786132812 49.28081512451172, -122.97808074951172 49.28081512451172, -122.9781723022461 49.28081512451172)",service,8.66664,644733694718247155,644733694718273165,10,11012
33.782,20.0,"LINESTRING (-122.99646759033203 49.25022888183594, -122.99693298339844 49.2502326965332)",service,6.08076,644733694789080459,644733694789076624,10,11013
14.423,20.0,"LINESTRING (-122.99646759033203 49.25022888183594, -122.99637603759766 49.2502326965332, -122.99626922607422 49.25022888183594)",service,2.59614,644733694789086090,644733694789076624,10,11014
30.758,20.0,"LINESTRING (-122.99646759033203 49.25022888183594, -122.99658203125 49.25042724609375, -122.99666595458984 49.25046157836914)",service,5.53644,644733694789058587,644733694789076624,10,11015
31.99,20.0,"LINESTRING (-122.99693298339844 49.2502326965332, -122.99666595458984 49.25046157836914)",service,5.7581999999999995,644733694789058587,644733694789080459,10,11016
33.782,20.0,"LINESTRING (-122.99646759033203 49.25022888183594, -122.99693298339844 49.2502326965332)",service,6.08076,644733694789076624,644733694789080459,10,11017
27.71,20.0,"LINESTRING (-122.99713897705078 49.250022888183594, -122.99693298339844 49.2502326965332)",service,4.9878,644733694789082464,644733694789080459,11,11018
17.111,40.0,"LINESTRING (-122.90929412841797 49.277305603027344, -122.90926361083984 49.27715301513672)",unclassified,1.5399900000000002,644733695050068532,644733695049947485,9,11019
123.397,30.0,"LINESTRING (-122.90929412841797 49.277305603027344, -122.90934753417969 49.27731704711914, -122.90937042236328 49.277320861816406, -122.91094207763672 49.27758026123047)",living_street,14.80764,644733695049864098,644733695049947485,9,11020
5.053,30.0,"LINESTRING (-122.91238403320312 49.277809143066406, -122.9124526977539 49.27781677246094)",living_street,0.6063599999999999,644733695069728011,644733695069728018,13,11021
107.655,30.0,"LINESTRING (-122.91094207763672 49.27758026123047, -122.91238403320312 49.277809143066406)",living_street,12.9186,644733695049864098,644733695069728018,6,11022
18.929000000000002,15.0,"LINESTRING (-122.91238403320312 49.277809143066406, -122.91242218017578 49.2776985168457, -122.91233825683594 49.27768325805664)",service,4.54296,644733695069742301,644733695069728018,10,11023
5.053,30.0,"LINESTRING (-122.91238403320312 49.277809143066406, -122.9124526977539 49.27781677246094)",living_street,0.6063599999999999,644733695069728018,644733695069728011,13,11024
12.893,60.0,"LINESTRING (-122.95037078857422 49.28004837036133, -122.95020294189453 49.280086517333984)",secondary_link,0.7735799999999999,644733694757689137,644733694757687385,11,11025
1081.33,60.0,"LINESTRING (-122.95037078857422 49.28004837036133, -122.95027923583984 49.27999496459961, -122.94973754882812 49.27968215942383, -122.94920349121094 49.27935791015625, -122.94781494140625 49.278526306152344, -122.9466323852539 49.277828216552734, -122.9464340209961 49.277706146240234, -122.94387817382812 49.27617645263672, -122.94354248046875 49.27598190307617, -122.9432144165039 49.275814056396484, -122.94292449951172 49.27568435668945, -122.94258117675781 49.27556228637695, -122.9423599243164 49.275489807128906, -122.94217681884766 49.27544021606445, -122.9419174194336 49.2753791809082, -122.94178771972656 49.27534866333008, -122.94165802001953 49.27531814575195, -122.94120788574219 49.27522659301758, -122.94104766845703 49.27519226074219, -122.93938446044922 49.27484130859375, -122.93878936767578 49.274715423583984, -122.93832397460938 49.27461624145508)",secondary,64.87979999999999,644733695074913285,644733694757687385,5,11026
71.106,50.0,"LINESTRING (-122.95020294189453 49.280086517333984, -122.95033264160156 49.28015899658203, -122.95062255859375 49.2802619934082, -122.95093536376953 49.28034210205078, -122.9510726928711 49.28036880493164)",secondary,5.119631999999999,644733694758504776,644733694757689137,8,11027
16.358,30.0,"LINESTRING (-122.95020294189453 49.280086517333984, -122.95011138916016 49.2801399230957, -122.95005798339844 49.28019714355469)",residential,1.9629599999999998,644733694757669478,644733694757689137,10,11028
71.891,20.0,"LINESTRING (-122.90547180175781 49.277748107910156, -122.90463256835938 49.277591705322266, -122.90453338623047 49.277549743652344)",service,12.940380000000001,644733695053713550,644733695049710738,7,11029
32.403999999999996,50.0,"LINESTRING (-122.99626922607422 49.25022888183594, -122.9962387084961 49.25032424926758, -122.99620819091797 49.25042724609375, -122.99616241455078 49.250511169433594)",tertiary,2.3330879999999996,644733694789069225,644733694789086090,10,11030
14.423,20.0,"LINESTRING (-122.99626922607422 49.25022888183594, -122.99637603759766 49.2502326965332, -122.99646759033203 49.25022888183594)",service,2.59614,644733694789076624,644733694789086090,10,11031
75.947,50.0,"LINESTRING (-122.99626922607422 49.25022888183594, -122.99627685546875 49.250160217285156, -122.99627685546875 49.24954605102539)",tertiary,5.468184,644733694789047108,644733694789086090,9,11032
130.626,20.0,"LINESTRING (-122.96758270263672 49.27650451660156, -122.9693832397461 49.27651596069336)",service,23.512680000000003,644733694716223795,644733694716266690,9,11033
47.507000000000005,20.0,"LINESTRING (-122.9693832397461 49.27651596069336, -122.9693832397461 49.27668762207031, -122.9693832397461 49.276893615722656, -122.9693832397461 49.27694320678711)",service,8.551260000000001,644733694716248362,644733694716266690,10,11034
46.667,20.0,"LINESTRING (-122.9693832397461 49.27651596069336, -122.9693832397461 49.27632141113281, -122.96937561035156 49.27614212036133, -122.96937561035156 49.27609634399414)",service,8.40006,644733694716160224,644733694716266690,9,11035
23.014,20.0,"LINESTRING (-122.90616607666016 49.265167236328125, -122.90587615966797 49.26525115966797)",service,4.14252,644733695056156836,644733695056323636,9,11036
28.411,30.0,"LINESTRING (-122.9554443359375 49.285335540771484, -122.95507049560547 49.2854118347168)",residential,3.40932,644733694745532741,644733694745533837,11,11037
31.99,20.0,"LINESTRING (-122.99693298339844 49.2502326965332, -122.99666595458984 49.25046157836914)",service,5.7581999999999995,644733694789080459,644733694789058587,10,11038
19.222,20.0,"LINESTRING (-122.99666595458984 49.25046157836914, -122.9967269897461 49.2504997253418, -122.99686431884766 49.25057601928711)",service,3.45996,644733694789059299,644733694789058587,11,11039
30.758,20.0,"LINESTRING (-122.99666595458984 49.25046157836914, -122.99658203125 49.25042724609375, -122.99646759033203 49.25022888183594)",service,5.53644,644733694789076624,644733694789058587,10,11040
19.222,20.0,"LINESTRING (-122.99686431884766 49.25057601928711, -122.9967269897461 49.2504997253418, -122.99666595458984 49.25046157836914)",service,3.45996,644733694789058587,644733694789059299,11,11041
140.63000000000002,30.0,"LINESTRING (-122.89666748046875 49.25975799560547, -122.89722442626953 49.259765625, -122.89727783203125 49.259735107421875, -122.89730834960938 49.25968933105469, -122.89730834960938 49.25897979736328, -122.89730834960938 49.25896072387695, -122.89730834960938 49.25888442993164)",residential,16.875600000000002,644733726830251108,644733726830240968,10,11042
65.952,30.0,"LINESTRING (-122.95682525634766 49.27933120727539, -122.95604705810547 49.279476165771484, -122.95594787597656 49.279483795166016)",residential,7.9142399999999995,644733694758010888,644733694754022693,7,11043
40.982,20.0,"LINESTRING (-122.89585876464844 49.24978256225586, -122.89599609375 49.24978256225586, -122.89642333984375 49.249786376953125)",service,7.37676,644733726824656044,644733726824608777,9,11044
2.215,20.0,"LINESTRING (-122.89585876464844 49.24978256225586, -122.8958511352539 49.24978256225586, -122.89582824707031 49.24978256225586)",service,0.3987,644733726824608782,644733726824608777,14,11045
81.46199999999999,20.0,"LINESTRING (-122.89585876464844 49.24978256225586, -122.89588165283203 49.2491569519043, -122.89588165283203 49.24913024902344, -122.89588165283203 49.24905014038086)",service,14.663159999999998,644733726824613801,644733726824608777,10,11046
18.833,20.0,"LINESTRING (-122.89642333984375 49.249786376953125, -122.89668273925781 49.24979019165039)",service,3.3899399999999997,644733726824653101,644733726824656044,11,11047
16.119,20.0,"LINESTRING (-122.89642333984375 49.24964141845703, -122.89642333984375 49.249786376953125)",service,2.90142,644733726824601266,644733726824656044,9,11048
40.982,20.0,"LINESTRING (-122.89642333984375 49.249786376953125, -122.89599609375 49.24978256225586, -122.89585876464844 49.24978256225586)",service,7.37676,644733726824608777,644733726824656044,9,11049
18.833,20.0,"LINESTRING (-122.89642333984375 49.249786376953125, -122.89668273925781 49.24979019165039)",service,3.3899399999999997,644733726824656044,644733726824653101,11,11050
23.828,20.0,"LINESTRING (-122.89668273925781 49.24979019165039, -122.89683532714844 49.249794006347656, -122.89701080322266 49.24979782104492)",service,4.28904,644733726824646293,644733726824653101,10,11051
69.592,20.0,"LINESTRING (-122.89668273925781 49.24979019165039, -122.89667510986328 49.24939727783203, -122.89665985107422 49.24916458129883)",service,12.52656,644733726824616861,644733726824653101,9,11052
4.45,20.0,"LINESTRING (-122.89701080322266 49.24979782104492, -122.8970718383789 49.24980163574219)",service,0.801,644733726824646285,644733726824646293,13,11053
